source,target,weight
1073047860260814848,203649189,1.0
21059255,203649189,1.0
711408636153561088,203649189,1.0
967027984426242053,203649189,1.0
3383116294,3930472251,1.0
785287888833548289,3930472251,1.0
126901915,46512964,1.0
123281100,46512964,1.0
164679813,46512964,1.0
20068679,4771249940,1.0
21862217,4771249940,1.0
849448663546040320,1062510213918449664,1.0
15771723,24258355,1.0
78231411,1127347059676385280,1.0
20640982,1127347059676385280,1.0
457743272,1127347059676385280,1.0
123281100,1127347059676385280,1.0
1078457644736827392,1127347059676385280,1.0
164679813,1127347059676385280,1.0
798918201107251201,1127347059676385280,1.0
357606935,1127347059676385280,1.0
967027984426242053,1127347059676385280,1.0
816652616625168388,1505915954,1.0
818927131883356161,1505915954,1.0
18266688,1505915954,1.0
471677441,330553026,1.0
802584787,2936492047,1.0
33537967,50124767,1.0
454099919,50124767,1.0
864663235923820545,50124767,1.0
138168339,50124767,1.0
21059255,50124767,1.0
24258355,4771249940,1.0
94076386,4771249940,1.0
23903580,4771249940,1.0
142386580,4771249940,1.0
230014111,4771249940,1.0
742453163098296320,4771249940,1.0
1148461061999194112,4771249940,1.0
1026549584963747846,4771249940,1.0
216776631,4771249940,1.0
2865907814,832368258766434304,1.0
125453969,832368258766434304,1.0
2573480784,832368258766434304,1.0
357606935,832368258766434304,1.0
967027984426242053,832368258766434304,1.0
30626499,734783792502575105,1.0
823992170768121857,734783792502575105,1.0
21495530,21908201,1.0
46512964,21908201,1.0
727840825661661184,21908201,1.0
2574904722,21908201,1.0
20640982,330553026,1.0
918302785011093504,330553026,1.0
226222147,330553026,1.0
125453969,330553026,1.0
4900058284,330553026,1.0
2861436041,752037810,1.0
399178595,752037810,1.0
477012156,1078741623197048832,1.0
949934436,1078741623197048832,1.0
49698134,1184593454485200897,1.0
33537967,1184593454485200897,1.0
16581604,1184593454485200897,1.0
2865907814,1184593454485200897,1.0
21001599,1184593454485200897,1.0
477012156,1184593454485200897,1.0
50124767,1286506538,1.0
33537967,1286506538,1.0
454099919,1286506538,1.0
21001599,1286506538,1.0
204444440,1196133331433394177,1.0
260423814,832368258766434304,1.0
2573480784,1078741623197048832,1.0
357606935,1078741623197048832,1.0
21059255,1078741623197048832,1.0
471677441,1078741623197048832,1.0
4900058284,46512964,1.0
471677441,46512964,1.0
16582131,829816396469194752,1.0
454099919,829816396469194752,1.0
21950364,829816396469194752,1.0
21059255,829816396469194752,1.0
818893114979061761,325164172,1.0
477012156,325164172,1.0
33537967,752037810,1.0
126901915,752037810,1.0
226222147,752037810,1.0
27493883,752037810,1.0
2865907814,3041768317,1.0
752037810,1654453249,1.0
3400444895,1654453249,1.0
260423814,631816995,1.0
19084896,631816995,1.0
226222147,631816995,1.0
160244947,631816995,1.0
1073047860260814848,631816995,1.0
2573480784,631816995,1.0
325164172,934500442364559360,1.0
1089233982422577152,845348489777332229,1.0
90803598,845348489777332229,1.0
1198635975251025924,845348489777332229,1.0
33537967,1078741623197048832,1.0
20640982,1078741623197048832,1.0
226222147,1078741623197048832,1.0
4900058284,767444621383311360,1.0
21059255,767444621383311360,1.0
2421067430,1317738854,1.0
357606935,1317738854,1.0
33537967,47379354,1.0
714949505720823808,16523905,1.0
454447505,16523905,1.0
86129724,129264927,1.0
4870478255,129264927,1.0
78231411,129264927,1.0
164679813,129264927,1.0
477012156,129264927,1.0
967027984426242053,129264927,1.0
1099802447973773312,14278608,1.0
2228878592,14278608,1.0
454447505,44774107,1.0
949934436,1122623265673891840,1.0
235784044,962320061036933120,1.0
2977031254,962320061036933120,1.0
20640982,962320061036933120,1.0
27493883,962320061036933120,1.0
2861436041,962320061036933120,1.0
399178595,962320061036933120,1.0
1049171,962320061036933120,1.0
246103,962320061036933120,1.0
477012156,962320061036933120,1.0
949934436,962320061036933120,1.0
2249531,767444621383311360,1.0
800570658929262592,767444621383311360,1.0
19084896,767444621383311360,1.0
4541535439,767444621383311360,1.0
2421067430,767444621383311360,1.0
33537967,357232722,1.0
27493883,357232722,1.0
2573480784,357232722,1.0
21059255,357232722,1.0
471677441,357232722,1.0
949934436,357232722,1.0
1078457644736827392,1466174058,1.0
2199541,3224321133,1.0
800570658929262592,3224321133,1.0
1078457644736827392,3224321133,1.0
164679813,3224321133,1.0
21059255,3224321133,1.0
477012156,3224321133,1.0
1383905040,586749256,1.0
33537967,1122623265673891840,1.0
357606935,1122623265673891840,1.0
164679813,19038210,1.0
477012156,19038210,1.0
1121492192235806721,2805934129,1.0
2217145184,16912124,1.0
281383605,16912124,1.0
160244947,16912124,1.0
19084896,468097166,1.0
125453969,468097166,1.0
967027984426242053,468097166,1.0
3345579826,14702822,1.0
4459642286,187429137,1.0
521996289,753623149929869312,1.0
851335608702189568,753623149929869312,1.0
4917550806,753623149929869312,1.0
1026549584963747846,753623149929869312,1.0
16912124,357232722,1.0
888053122962149380,734768872625188864,1.0
2217145184,734768872625188864,1.0
1649395076,734768872625188864,1.0
63218422,734768872625188864,1.0
208828684,468097166,1.0
24578794,468097166,1.0
78231411,468097166,1.0
246103,752037810,1.0
21059255,752037810,1.0
437171587,260423814,1.0
34093672,260423814,1.0
21950364,260423814,1.0
829191420103766016,19038210,1.0
43014978,19038210,1.0
818893114979061761,19038210,1.0
327862439,19038210,1.0
226222147,68672927,1.0
125453969,68672927,1.0
4900058284,68672927,1.0
246103,68672927,1.0
711408636153561088,68672927,1.0
477012156,68672927,1.0
242849343,2420848054,1.0
129264927,734768872625188864,1.0
896496644656685056,734768872625188864,1.0
282098746,734768872625188864,1.0
766355890689675264,734768872625188864,1.0
1434240264,734768872625188864,1.0
818870559069048833,734768872625188864,1.0
21612122,734768872625188864,1.0
269913457,734768872625188864,1.0
3383116294,734768872625188864,1.0
236487888,14820509,1.0
260423814,2905369549,1.0
16912124,2905369549,1.0
33537967,2905369549,1.0
19084896,2905369549,1.0
2176138431,2905369549,1.0
21001599,2905369549,1.0
4541535439,2905369549,1.0
27493883,2905369549,1.0
160244947,2905369549,1.0
2573480784,2905369549,1.0
477012156,2905369549,1.0
967027984426242053,2905369549,1.0
454099919,68672927,1.0
126901915,68672927,1.0
2176138431,68672927,1.0
800570658929262592,832102581111382016,1.0
126901915,832102581111382016,1.0
226222147,832102581111382016,1.0
2865907814,832102581111382016,1.0
164679813,832102581111382016,1.0
4900058284,832102581111382016,1.0
357606935,832102581111382016,1.0
711408636153561088,832102581111382016,1.0
477012156,832102581111382016,1.0
967027984426242053,832102581111382016,1.0
4870478255,1073777869791191040,1.0
4476084275,1073777869791191040,1.0
38979357,1073777869791191040,1.0
967027984426242053,1073777869791191040,1.0
21612122,755835576,1.0
20866038,14820509,1.0
50124767,259863564,1.0
437171587,259863564,1.0
1123329338,259863564,1.0
357606935,259863564,1.0
3224321133,1101626341,1.0
631816995,1101626341,1.0
134971995,1101626341,1.0
437171587,1101626341,1.0
1123329338,1101626341,1.0
357606935,1101626341,1.0
816652616625168388,814979549503115264,1.0
1082197856,814979549503115264,1.0
226222147,814979549503115264,1.0
216776631,814979549503115264,1.0
33537967,832102581111382016,1.0
78231411,832102581111382016,1.0
75063842,3827654235,1.0
14542977,3827654235,1.0
2573480784,3827654235,1.0
21059255,1042951616,1.0
3345579826,101816065,1.0
21348880,246590464,1.0
21612122,246590464,1.0
393469195,246590464,1.0
25073877,246590464,1.0
759201588594499584,1659267216,1.0
796899745889402880,1659267216,1.0
14966163,326756275,1.0
2559436158,326756275,1.0
216776631,326756275,1.0
3224321133,259863564,1.0
631816995,259863564,1.0
617266600,1042951616,1.0
33537967,1042951616,1.0
3421301013,1042951616,1.0
78231411,1042951616,1.0
971051135996964864,1042951616,1.0
357606935,1042951616,1.0
1612071392,21293089,1.0
2865907814,21293089,1.0
1218605146462216193,21293089,1.0
4476084275,631310817,1.0
14828860,631310817,1.0
16930125,21612122,1.0
1866938882,3827654235,1.0
24578794,3827654235,1.0
2977031254,3827654235,1.0
918302785011093504,3827654235,1.0
160244947,926859582302928896,1.0
399178595,926859582302928896,1.0
246103,926859582302928896,1.0
21059255,926859582302928896,1.0
14820509,1099059530132946945,1.0
818870559069048833,1099059530132946945,1.0
828073846011949056,1099059530132946945,1.0
4476084275,1099059530132946945,1.0
880589099140296704,1049530141565698049,1.0
388383447,1049530141565698049,1.0
3141672447,1049530141565698049,1.0
216776631,880589099140296704,1.0
259863564,742736402102652929,1.0
187429137,742736402102652929,1.0
1122623265673891840,742736402102652929,1.0
226222147,742736402102652929,1.0
830159625093783552,426028646,1.0
797408396,426028646,1.0
1159058331320901633,426028646,1.0
830159625093783552,803091707361251328,1.0
234865212,803091707361251328,1.0
78231411,803091707361251328,1.0
1073047860260814848,803091707361251328,1.0
21059255,803091707361251328,1.0
477012156,803091707361251328,1.0
357606935,2178932921,1.0
586749256,14619600,1.0
2865907814,14619600,1.0
126901915,926859582302928896,1.0
2176138431,926859582302928896,1.0
226222147,926859582302928896,1.0
27493883,926859582302928896,1.0
1078457644736827392,22307579,1.0
2176138431,22307579,1.0
160244947,22307579,1.0
164679813,22307579,1.0
246103,22307579,1.0
471677441,22307579,1.0
711408636153561088,22307579,1.0
477012156,22307579,1.0
1062510213918449664,2771588954,1.0
4870478255,2771588954,1.0
2567365058,2771588954,1.0
832102581111382016,766719206247108608,1.0
967027984426242053,766719206247108608,1.0
1098382485296173056,402091536,1.0
19038210,402091536,1.0
2977031254,402091536,1.0
21059255,713839291210792960,1.0
16581604,2199541,1.0
4872993094,2298722492,1.0
454513795,959285851875196928,1.0
25073877,959285851875196928,1.0
179732982,2300454984,1.0
33537967,2300454984,1.0
454099919,2300454984,1.0
357606935,2300454984,1.0
471677441,2300454984,1.0
477012156,2300454984,1.0
949934436,2300454984,1.0
26346508,22307579,1.0
1062510213918449664,22307579,1.0
4870478255,22307579,1.0
126901915,22307579,1.0
376453771,1083467443647979521,1.0
16740433,1219799093024657408,1.0
26346508,851751855487148032,1.0
3421301013,851751855487148032,1.0
164679813,851751855487148032,1.0
21059255,851751855487148032,1.0
51241418,385162111,1.0
4459642286,385162111,1.0
1078457644736827392,385162111,1.0
758859209614041088,200534193,1.0
26637348,200534193,1.0
20640982,27952164,1.0
21001599,27952164,1.0
2573480784,27952164,1.0
967027984426242053,27952164,1.0
707253890299744256,50769180,1.0
2865907814,375691728,1.0
357606935,375691728,1.0
33537967,969269686130049025,1.0
1078457644736827392,969269686130049025,1.0
2176138431,969269686130049025,1.0
160244947,969269686130049025,1.0
164679813,969269686130049025,1.0
4900058284,969269686130049025,1.0
16740433,309469811,1.0
244655353,80897255,1.0
236487888,80897255,1.0
949934436,80897255,1.0
521996289,476193064,1.0
885661050,476193064,1.0
50769180,1083467443647979521,1.0
172511244,1083467443647979521,1.0
1122623265673891840,19682187,1.0
3041768317,19682187,1.0
832368258766434304,19682187,1.0
13900252,19682187,1.0
569526862,19682187,1.0
4751330773,19682187,1.0
1099802447973773312,19682187,1.0
895332348270661632,19682187,1.0
437171587,19682187,1.0
2750799759,19682187,1.0
1073047860260814848,4884213678,1.0
46512964,22799750,1.0
3400444895,22799750,1.0
259863564,375691728,1.0
1101626341,375691728,1.0
33537967,375691728,1.0
477012156,939091,1.0
4884213678,19682187,1.0
16582131,269913457,1.0
800570658929262592,269913457,1.0
27493883,269913457,1.0
4900058284,269913457,1.0
21059255,269913457,1.0
26637348,63996778,1.0
1056234954458193920,827546290221367297,1.0
126901915,895332348270661632,1.0
1034868411354861568,895332348270661632,1.0
20640982,895332348270661632,1.0
2567365058,895332348270661632,1.0
2176138431,895332348270661632,1.0
375691728,19682187,1.0
80897255,19682187,1.0
752037810,939091,1.0
895332348270661632,939091,1.0
818246053468262401,939091,1.0
398959876,939091,1.0
49303023,939091,1.0
3400444895,939091,1.0
24970656,939091,1.0
1221462414744596483,939091,1.0
888053122962149380,939091,1.0
1034868411354861568,939091,1.0
1018697824282656768,939091,1.0
779742611628175360,939091,1.0
918302785011093504,939091,1.0
601148702,939091,1.0
1651208408,939091,1.0
281383605,939091,1.0
4870478255,33537967,1.0
3383116294,33537967,1.0
824320363257413633,939091,1.0
328756439,939091,1.0
818870559069048833,939091,1.0
134971995,939091,1.0
1086976130819809280,939091,1.0
15879633,939091,1.0
569526862,939091,1.0
727614725882662912,939091,1.0
121965768,939091,1.0
22879254,939091,1.0
3191478638,939091,1.0
242849343,939091,1.0
25645203,939091,1.0
46512964,939091,1.0
129264927,939091,1.0
330553026,939091,1.0
349115430,939091,1.0
235784044,939091,1.0
2230551446,939091,1.0
2865907814,895332348270661632,1.0
21001599,895332348270661632,1.0
341194704,347627434,1.0
10292132,347627434,1.0
2353605901,347627434,1.0
25073877,347627434,1.0
4870478255,16582131,1.0
601148702,96675300,1.0
29073978,33537967,1.0
818246053468262401,33537967,1.0
823992170768121857,33537967,1.0
1214683688694427648,467726691,1.0
398959876,467726691,1.0
823992170768121857,467726691,1.0
291336460,467726691,1.0
3383116294,467726691,1.0
34093672,467726691,1.0
2347323266,467726691,1.0
753623149929869312,65045121,1.0
216776631,65045121,1.0
969269686130049025,939091,1.0
2300454984,939091,1.0
742736402102652929,939091,1.0
1042951616,939091,1.0
2905369549,939091,1.0
68672927,939091,1.0
767444621383311360,939091,1.0
918302785011093504,1214683688694427648,1.0
2865907814,1214683688694427648,1.0
4541535439,1214683688694427648,1.0
164679813,1214683688694427648,1.0
767444621383311360,467726691,1.0
1078741623197048832,467726691,1.0
330553026,467726691,1.0
534630009,467726691,1.0
2389738746,467726691,1.0
21495530,467726691,1.0
1098382485296173056,467726691,1.0
727614725882662912,467726691,1.0
242849343,467726691,1.0
203649189,467726691,1.0
829816396469194752,467726691,1.0
269913457,467726691,1.0
4900058284,3188352661,1.0
761167885720956929,4483083621,1.0
969269686130049025,467726691,1.0
803091707361251328,467726691,1.0
742736402102652929,467726691,1.0
14820509,467726691,1.0
34093672,33537967,1.0
785287888833548289,33537967,1.0
477012156,33537967,1.0
2865907814,437171587,1.0
1073047860260814848,437171587,1.0
4900058284,437171587,1.0
626455898,1214683688694427648,1.0
896536097655853059,1214683688694427648,1.0
126901915,1214683688694427648,1.0
16581604,1214683688694427648,1.0
2977031254,3885806474,1.0
75063842,3885806474,1.0
939091,17204460,1.0
3191478638,17204460,1.0
800570658929262592,17204460,1.0
129264927,2501984838,1.0
2750799759,2501984838,1.0
454513795,528999980,1.0
14828860,528999980,1.0
962320061036933120,16873455,1.0
967797299391983616,16873455,1.0
804758133113397248,16873455,1.0
46512964,16873455,1.0
826226272418283520,3188352661,1.0
20640982,3188352661,1.0
17243913,3188352661,1.0
848390172450443270,88802201,1.0
2833177377,1549651490,1.0
260423814,1549651490,1.0
2176138431,1549651490,1.0
125453969,1549651490,1.0
216776631,1549651490,1.0
4900058284,1549651490,1.0
21059255,1549651490,1.0
711408636153561088,1549651490,1.0
824320363257413633,313037820,1.0
896536097655853059,313037820,1.0
2865907814,313037820,1.0
357606935,313037820,1.0
3103213542,313037820,1.0
893316758987128833,3885806474,1.0
1866938882,3885806474,1.0
2977031254,1000075108491382784,1.0
43014978,1000075108491382784,1.0
818893114979061761,1000075108491382784,1.0
827546290221367297,88802201,1.0
2573480784,1214683688694427648,1.0
357606935,1214683688694427648,1.0
888053122962149380,3421301013,1.0
918302785011093504,837420063351259140,1.0
357606935,837420063351259140,1.0
21059255,837420063351259140,1.0
27282113,454099919,1.0
3141672447,15771723,1.0
429227921,15771723,1.0
3430882365,15771723,1.0
216776631,15771723,1.0
21862217,15771723,1.0
33537967,169472184,1.0
20866038,169472184,1.0
2228878592,169472184,1.0
798918201107251201,169472184,1.0
357606935,169472184,1.0
477012156,169472184,1.0
454513795,817158775610179584,1.0
25073877,817158775610179584,1.0
939091,817825066993860608,1.0
22307579,817825066993860608,1.0
766355890689675264,817825066993860608,1.0
752248514,817825066993860608,1.0
126901915,817825066993860608,1.0
160244947,817825066993860608,1.0
7027112,1000075108491382784,1.0
829816396469194752,1000075108491382784,1.0
4900058284,1210594819497549825,1.0
18464266,2918212191,1.0
2535367145,2918212191,1.0
357606935,155933135,1.0
4917550806,945012234215755776,1.0
170641465,945012234215755776,1.0
1198635975251025924,945012234215755776,1.0
72076895,359080538,1.0
816736590412337158,158286198,1.0
1089233982422577152,68752979,1.0
15771723,68752979,1.0
2559436158,130557513,1.0
1612071392,130557513,1.0
703069812050829313,130557513,1.0
3383116294,220863206,1.0
208828684,169472184,1.0
1196133331433394177,1228353000390975489,1.0
259001548,1228353000390975489,1.0
19682187,155933135,1.0
260423814,155933135,1.0
226222147,155933135,1.0
40907388,15771723,1.0
51241418,1219807037304885249,1.0
16581604,1219807037304885249,1.0
2800581040,1219807037304885249,1.0
27493883,1219807037304885249,1.0
25073877,1219807037304885249,1.0
477012156,1219807037304885249,1.0
967027984426242053,1219807037304885249,1.0
21862217,823998756655861760,1.0
878980172342579200,1210594819497549825,1.0
20640982,1210594819497549825,1.0
2324708472,839132575310430208,1.0
779742611628175360,839132575310430208,1.0
21001599,839132575310430208,1.0
43014978,839132575310430208,1.0
3074932775,839132575310430208,1.0
477012156,839132575310430208,1.0
260423814,271932229,1.0
246590464,23022687,1.0
1286506538,188945540,1.0
94076386,188945540,1.0
23903580,188945540,1.0
829715365223682048,188945540,1.0
2865907814,188945540,1.0
21862217,188945540,1.0
16873455,391488297,1.0
1099802447973773312,1068285150641995776,1.0
2470055959,27943005,1.0
785287888833548289,27943005,1.0
357606935,27943005,1.0
426028646,754455561417089024,1.0
824320363257413633,754455561417089024,1.0
328756439,754455561417089024,1.0
2176138431,754455561417089024,1.0
21001599,754455561417089024,1.0
2421067430,754455561417089024,1.0
125453969,754455561417089024,1.0
817825066993860608,839132575310430208,1.0
19682187,839132575310430208,1.0
402091536,839132575310430208,1.0
1286506538,839132575310430208,1.0
857472736725155844,839132575310430208,1.0
1866938882,839132575310430208,1.0
477012156,51241418,1.0
341194704,964658316021587970,1.0
2353605901,964658316021587970,1.0
259001548,964658316021587970,1.0
19682187,615765636,1.0
260423814,615765636,1.0
78231411,615765636,1.0
2865907814,615765636,1.0
2228878592,615765636,1.0
169472184,44215023,1.0
839132575310430208,27943005,1.0
3885806474,27943005,1.0
3224321133,27943005,1.0
967797299391983616,27943005,1.0
1099701111416442880,27943005,1.0
1086976130819809280,27943005,1.0
1317738854,2863996955,1.0
20640982,811215353183424513,1.0
38979357,811215353183424513,1.0
4900058284,811215353183424513,1.0
477012156,811215353183424513,1.0
236487888,811215353183424513,1.0
3690888203,2918212191,1.0
216776631,2918212191,1.0
2300480005,2918212191,1.0
3141672447,1056234954458193920,1.0
216776631,1056234954458193920,1.0
29073978,51241418,1.0
4476084275,51241418,1.0
4459642286,51241418,1.0
864663235923820545,51241418,1.0
366498596,51241418,1.0
402091536,803774148338188289,1.0
829816396469194752,803774148338188289,1.0
27282113,803774148338188289,1.0
123281100,803774148338188289,1.0
21059255,803774148338188289,1.0
851751855487148032,2323448533,1.0
3827654235,2323448533,1.0
471677441,2323448533,1.0
964658316021587970,1060487274,1.0
4771249940,15970820,1.0
15771723,15970820,1.0
2559436158,15970820,1.0
1099701111416442880,20182089,1.0
246500501,1131542859902083072,1.0
357606935,1166889294801395718,1.0
742736402102652929,2863996955,1.0
477012156,797408396,1.0
816736590412337158,714949505720823808,1.0
14895030,774699551764525056,1.0
18266688,774699551764525056,1.0
17204460,59862199,1.0
926859582302928896,59862199,1.0
328756439,59862199,1.0
797408396,59862199,1.0
4476084275,59862199,1.0
63218422,59862199,1.0
281383605,59862199,1.0
1218605146462216193,59862199,1.0
21495530,4813986674,1.0
27943005,803774148338188289,1.0
220863206,803774148338188289,1.0
939091,803774148338188289,1.0
1172589774235938816,1071931879538884608,1.0
468097166,834081571493785600,1.0
767444621383311360,834081571493785600,1.0
2389738746,834081571493785600,1.0
25645203,834081571493785600,1.0
800570658929262592,29073978,1.0
226222147,29073978,1.0
14542977,29073978,1.0
27493883,29073978,1.0
138168339,29073978,1.0
4900058284,29073978,1.0
126901915,797408396,1.0
20640982,797408396,1.0
27493883,797408396,1.0
160244947,797408396,1.0
246103,797408396,1.0
2747374096,323599188,1.0
15771723,323599188,1.0
188945540,2747374096,1.0
1206356911,4432916014,1.0
246590464,4432916014,1.0
802584787,4432916014,1.0
2217145184,4432916014,1.0
881998724720996353,4432916014,1.0
408875175,4432916014,1.0
282098746,298109087,1.0
837420063351259140,1090642487268524032,1.0
888053122962149380,1090642487268524032,1.0
21862217,1206356911,1.0
3017400805,739844197935644672,1.0
785287888833548289,739844197935644672,1.0
2573480784,739844197935644672,1.0
15771723,22084427,1.0
2559436158,22084427,1.0
1067293117,22084427,1.0
1001592024254971904,22084427,1.0
20094409,3000889809,1.0
3885806474,3000889809,1.0
19038210,3000889809,1.0
837420063351259140,3000889809,1.0
739844197935644672,20094409,1.0
767444621383311360,20094409,1.0
534630009,20094409,1.0
727614725882662912,20094409,1.0
895332348270661632,20094409,1.0
457743272,20094409,1.0
802584787,48144950,1.0
4432916014,329115426,1.0
4751330773,402888514,1.0
242849343,402888514,1.0
19038210,402888514,1.0
27952164,402888514,1.0
269913457,402888514,1.0
33537967,402888514,1.0
29073978,402888514,1.0
291336460,402888514,1.0
4476084275,402888514,1.0
3383116294,402888514,1.0
888053122962149380,402888514,1.0
34093672,402888514,1.0
4432916014,22084427,1.0
521996289,22084427,1.0
1089233982422577152,22084427,1.0
90803598,22084427,1.0
1070785811396919297,15212187,1.0
63996778,15212187,1.0
15771723,1450298610,1.0
402888514,1154192584635551744,1.0
21293089,1154192584635551744,1.0
20094409,751283435382067202,1.0
1383905040,751283435382067202,1.0
754455561417089024,402888514,1.0
817825066993860608,402888514,1.0
19682187,402888514,1.0
962320061036933120,402888514,1.0
767444621383311360,402888514,1.0
1078741623197048832,402888514,1.0
804758133113397248,402888514,1.0
2389738746,402888514,1.0
121965768,402888514,1.0
800570658929262592,797932204168876032,1.0
19084896,797932204168876032,1.0
226222147,797932204168876032,1.0
4900058284,797932204168876032,1.0
896496644656685056,825829081866436608,1.0
19084896,825829081866436608,1.0
281383605,825829081866436608,1.0
803774148338188289,536904693,1.0
313037820,536904693,1.0
1042951616,536904693,1.0
68672927,536904693,1.0
1317738854,536904693,1.0
631816995,536904693,1.0
3017400805,536904693,1.0
896496644656685056,536904693,1.0
246590464,174751002,1.0
63013144,1151933252,1.0
125453969,1151933252,1.0
1073047860260814848,1151933252,1.0
2573480784,1151933252,1.0
4900058284,1151933252,1.0
3188352661,1129095209772552192,1.0
2230551446,1129095209772552192,1.0
21495530,1129095209772552192,1.0
63218422,1129095209772552192,1.0
4917550806,755057897583804416,1.0
1099802447973773312,755057897583804416,1.0
2559436158,755057897583804416,1.0
216776631,755057897583804416,1.0
19682187,797932204168876032,1.0
426028646,797932204168876032,1.0
454099919,797932204168876032,1.0
1166889294801395718,76837768,1.0
188945540,76837768,1.0
3885806474,76837768,1.0
1122623265673891840,76837768,1.0
47379354,76837768,1.0
388383447,76837768,1.0
3345579826,76837768,1.0
865602530574688257,76837768,1.0
1099802447973773312,76837768,1.0
2918212191,76837768,1.0
802584787,76837768,1.0
947964830358622209,76837768,1.0
473448810,76837768,1.0
16664309,76837768,1.0
402888514,1151933252,1.0
467726691,1151933252,1.0
45399148,398959876,1.0
21059255,398959876,1.0
477012156,398959876,1.0
126901915,49303023,1.0
786179658,115129636,1.0
1210594819497549825,115129636,1.0
2800444856,1139976128456617984,1.0
1071931879538884608,1139976128456617984,1.0
16106584,1139976128456617984,1.0
78231411,1139976128456617984,1.0
246500501,1139976128456617984,1.0
1164013468854431744,1139976128456617984,1.0
68752979,17050431,1.0
15771723,17050431,1.0
2918212191,17050431,1.0
473448810,17050431,1.0
2500055300,65497475,1.0
804758133113397248,65497475,1.0
3827654235,65497475,1.0
398959876,65497475,1.0
172511244,714949505720823808,1.0
393469195,714949505720823808,1.0
14828860,714949505720823808,1.0
731649894805463040,714949505720823808,1.0
17685258,714949505720823808,1.0
25073877,714949505720823808,1.0
226222147,818246053468262401,1.0
4900058284,818246053468262401,1.0
967027984426242053,818246053468262401,1.0
796899745889402880,779476491092434944,1.0
21001599,398959876,1.0
125453969,398959876,1.0
2230551446,15220768,1.0
485376798,15220768,1.0
21495530,15220768,1.0
242849343,15220768,1.0
2470055959,15220768,1.0
829816396469194752,15220768,1.0
27952164,15220768,1.0
2199541,15220768,1.0
1214683688694427648,15220768,1.0
823992170768121857,15220768,1.0
34093672,15220768,1.0
1151933252,65497475,1.0
803774148338188289,65497475,1.0
1000075108491382784,65497475,1.0
851751855487148032,65497475,1.0
50124767,65497475,1.0
3383116294,370519648,1.0
1649395076,370519648,1.0
88802201,45122898,1.0
216776631,45122898,1.0
1166889294801395718,1100182336132579329,1.0
188945540,1100182336132579329,1.0
216776631,1100182336132579329,1.0
797932204168876032,15220768,1.0
754455561417089024,15220768,1.0
1549651490,15220768,1.0
313037820,15220768,1.0
2905369549,15220768,1.0
357232722,15220768,1.0
631816995,15220768,1.0
1286506538,15220768,1.0
832368258766434304,15220768,1.0
16076032,802584787,1.0
2300480005,802584787,1.0
829191420103766016,884026348515115008,1.0
123281100,884026348515115008,1.0
707253890299744256,492833134,1.0
22307579,23554832,1.0
817158775610179584,822215673812119553,1.0
814979549503115264,822215673812119553,1.0
4710708974,822215673812119553,1.0
1505915954,822215673812119553,1.0
714949505720823808,822215673812119553,1.0
779476491092434944,822215673812119553,1.0
865602530574688257,370519648,1.0
4751330773,370519648,1.0
46512964,370519648,1.0
398959876,370519648,1.0
759511663116709888,818446043629101056,1.0
65497475,884026348515115008,1.0
115129636,884026348515115008,1.0
27943005,884026348515115008,1.0
63013144,884026348515115008,1.0
38979357,49303023,1.0
125453969,49303023,1.0
918302785011093504,823992170768121857,1.0
2861436041,823992170768121857,1.0
399178595,823992170768121857,1.0
246103,823992170768121857,1.0
21059255,823992170768121857,1.0
967027984426242053,823992170768121857,1.0
949934436,823992170768121857,1.0
419849905,802584787,1.0
3257227629,802584787,1.0
16581604,3400444895,1.0
918302785011093504,3400444895,1.0
244655353,3400444895,1.0
21950364,3400444895,1.0
2861436041,3400444895,1.0
402888514,738786290313920513,1.0
33537967,738786290313920513,1.0
27493883,738786290313920513,1.0
714949505720823808,817382752731463680,1.0
25073877,817382752731463680,1.0
169472184,818446043629101056,1.0
1000075108491382784,818446043629101056,1.0
80897255,818446043629101056,1.0
1184593454485200897,818446043629101056,1.0
900894056728940545,818446043629101056,1.0
1219807037304885249,818446043629101056,1.0
3017400805,825518870421180416,1.0
1434240264,825518870421180416,1.0
2230551446,825518870421180416,1.0
569526862,825518870421180416,1.0
437171587,825518870421180416,1.0
3074932775,1153872343275622402,1.0
1139976128456617984,21258337,1.0
519072324,802584787,1.0
949934436,802584787,1.0
24970656,878980172342579200,1.0
123281100,878980172342579200,1.0
16664309,3316346737,1.0
2865907814,2750799759,1.0
21001599,2750799759,1.0
125453969,2750799759,1.0
24578794,3400444895,1.0
802584787,466519303,1.0
969269686130049025,1093619068148559872,1.0
851751855487148032,1093619068148559872,1.0
3017400805,1093619068148559872,1.0
282098746,1093619068148559872,1.0
349115430,1093619068148559872,1.0
30626499,1093619068148559872,1.0
824320363257413633,1093619068148559872,1.0
21495530,1093619068148559872,1.0
203649189,1093619068148559872,1.0
837420063351259140,1093619068148559872,1.0
823992170768121857,1093619068148559872,1.0
2347323266,1093619068148559872,1.0
738786290313920513,825518870421180416,1.0
926859582302928896,825518870421180416,1.0
2905369549,825518870421180416,1.0
3296142256,435331179,1.0
4917550806,435331179,1.0
1099802447973773312,435331179,1.0
823998756655861760,435331179,1.0
3316346737,435331179,1.0
1148461061999194112,435331179,1.0
1198635975251025924,435331179,1.0
761167885720956929,435331179,1.0
803774148338188289,1685873604,1.0
1000075108491382784,1685873604,1.0
3885806474,1685873604,1.0
203649189,1685873604,1.0
